id,driver,rider,state,time
37049,mozelle31@nicolas.com,dalebeier@crona-funk.com,SUCCESS,2016-06-14 21:11:23
37050,ofahey@hotmail.com,raqueljenkins@ward.org,SUCCESS,2016-06-19 03:19:08
37051,bjacobs@klocko-hammes.org,yschneider@gmail.com,SUCCESS,2016-06-08 04:55:56
37052,mcormier@cruickshank-kuhlman.com,deckowashlee@yahoo.com,SUCCESS,2016-06-16 10:27:34
37053,dyan19@hyatt.com,andycronin@connelly.info,FAIL,2016-06-03 12:22:02
37054,anolan@altenwerth.com,nauticajerde@cole.com,SUCCESS,2016-06-15 02:20:01
37055,nlynch@schneider.org,bborer@osinski.biz,SUCCESS,2016-06-10 15:02:11
37056,xhuel@jaskolski.info,opfannerstill@gmail.com,FAIL,2016-06-15 12:11:08
37057,pablo78@yahoo.com,duffhuels@yahoo.com,SUCCESS,2016-06-14 17:34:42
37058,archferry@lehner.com,lehnerdonal@yahoo.com,SUCCESS,2016-06-07 09:41:27
37059,marleyzboncak@cole-heathcote.com,gerlachdonnie@gmail.com,SUCCESS,2016-06-12 03:08:26
37060,bcollier@thiel-hammes.biz,jerri66@yahoo.com,SUCCESS,2016-06-20 01:20:43
37061,omedhurst@schroeder.com,bwillms@beer.org,SUCCESS,2016-06-11 19:44:17
37062,ifeeney@zemlak-koelpin.com,olympiarice@gibson.com,SUCCESS,2016-06-17 22:28:45
37063,latrellboehm@lowe-brown.com,benjamanward@gmail.com,SUCCESS,2016-06-02 23:22:14
37064,samara25@rodriguez.com,francisgusikowski@hotmail.com,SUCCESS,2016-06-18 12:13:25
37065,savannagottlieb@mckenzie.com,aminkessler@jaskolski-wunsch.org,FAIL,2016-06-17 09:45:31
37066,harrishoeger@hotmail.com,ugerlach@gmail.com,SUCCESS,2016-06-07 04:21:10
37067,litzyadams@yahoo.com,mbogan@hotmail.com,SUCCESS,2016-06-09 14:09:11
37068,rosamond31@donnelly.com,jacobsonbrion@hotmail.com,SUCCESS,2016-06-10 01:14:15
37069,zharber@yahoo.com,abbie01@adams-hansen.com,SUCCESS,2016-06-11 09:31:41
37070,kutchjohnpaul@jacobs.org,maggiobob@yahoo.com,SUCCESS,2016-06-17 15:05:06
37071,hodkiewiczrowan@yundt.org,davonte06@ledner-kautzer.com,SUCCESS,2016-06-05 05:23:08
37072,ghessel@hotmail.com,natalya18@farrell-emard.com,FAIL,2016-06-08 02:32:55
37073,domenico69@tromp.net,greenwaldo@schroeder.com,SUCCESS,2016-06-20 15:00:31
37074,parisianafton@hotmail.com,vrutherford@runolfsdottir-smith.biz,SUCCESS,2016-06-12 03:57:43
37075,kent36@hotmail.com,elie89@yahoo.com,SUCCESS,2016-06-11 08:01:06
37076,lelaconn@klein.com,ciji18@yahoo.com,SUCCESS,2016-06-21 10:36:51
37077,camronmertz@hotmail.com,rborer@boyle.net,SUCCESS,2016-06-13 23:51:05
37078,lelaconn@klein.com,lavonda69@dubuque-graham.org,SUCCESS,2016-06-12 21:28:51
37079,shelly17@oconner.net,ericaweimann@hotmail.com,FAIL,2016-06-19 23:39:53
37080,clemmie94@gmail.com,cbosco@boehm.com,SUCCESS,2016-06-21 08:28:15
37081,juliann88@hotmail.com,alston48@gislason-grady.biz,SUCCESS,2016-06-02 05:01:02
37082,cassinlilie@gmail.com,cyrusgrant@goldner.com,SUCCESS,2016-06-16 13:05:14
37083,gottliebjemal@marquardt-conroy.biz,vstrosin@hotmail.com,SUCCESS,2016-06-16 09:14:35
37084,ritchienell@gmail.com,xpaucek@gmail.com,SUCCESS,2016-06-05 16:40:22
37085,smith82@bins.com,vanessa01@roob.info,FAIL,2016-06-04 02:41:28
37086,garold72@harber.com,westhortencia@gmail.com,SUCCESS,2016-06-01 14:58:14
37087,trinityboehm@yahoo.com,kihnangus@ohara.com,FAIL,2016-06-16 22:01:08
37088,billye21@bins.com,spencercheri@hotmail.com,SUCCESS,2016-06-06 12:17:05
37089,aokuneva@botsford.com,delle24@hotmail.com,FAIL,2016-06-09 02:15:13
37090,ratkebrandee@yahoo.com,aryanamurray@hotmail.com,SUCCESS,2016-06-14 10:56:39
37091,blesch@yahoo.com,hauckchristina@green-volkman.net,FAIL,2016-06-07 19:36:58
37092,dale89@schulist.com,nmohr@tillman.com,SUCCESS,2016-06-11 12:59:00
37093,claudieparker@gmail.com,carrinicolas@hotmail.com,SUCCESS,2016-06-21 04:27:37
37094,zgulgowski@beier.com,edonnelly@hotmail.com,SUCCESS,2016-06-07 14:37:28
37095,billye21@bins.com,hazle18@champlin.com,SUCCESS,2016-06-12 02:42:15
37096,candis49@herman-runte.com,kingdarcy@gmail.com,FAIL,2016-06-20 23:23:14
37097,kaitlin33@goodwin.com,roxanahammes@sporer-padberg.com,SUCCESS,2016-06-08 16:47:56
37098,emely65@haley.biz,oboyle@yahoo.com,SUCCESS,2016-06-03 20:26:52
37099,cartwrightetter@yahoo.com,kyrie77@collier-metz.com,SUCCESS,2016-06-06 05:50:49
37100,archferry@lehner.com,jinnie91@simonis.info,SUCCESS,2016-06-13 20:36:19
37101,sengerjuli@hotmail.com,charolette74@ullrich-carter.com,SUCCESS,2016-06-10 03:48:04
37102,maebell03@yahoo.com,arlynehahn@yahoo.com,SUCCESS,2016-06-05 08:44:52
37103,cartwrightetter@yahoo.com,david35@daugherty.org,SUCCESS,2016-06-04 04:04:07
37104,winifred10@bosco-haag.com,ipurdy@pollich.com,SUCCESS,2016-06-08 23:23:24
37105,christopercormier@barton.com,gleasonmckinley@mckenzie-hyatt.org,SUCCESS,2016-06-07 17:20:17
37106,kimberley19@gmail.com,beaulahpaucek@gmail.com,FAIL,2016-06-15 02:33:16
37107,gabedaugherty@yahoo.com,jonespaulette@cormier.com,FAIL,2016-06-10 06:15:17
37108,loraynebashirian@hotmail.com,alejandrajohns@hotmail.com,SUCCESS,2016-06-12 14:43:29
37109,langamaris@hotmail.com,pedrohayes@yahoo.com,FAIL,2016-06-07 15:08:46
37110,sybilla19@hotmail.com,smithamzita@gmail.com,SUCCESS,2016-06-02 10:08:41
37111,smith82@bins.com,klingtiffanie@hotmail.com,SUCCESS,2016-06-02 15:11:03
37112,ciarramayer@keebler-howe.com,daynemccullough@huel-rau.net,FAIL,2016-06-18 12:31:12
37113,tiarra75@hotmail.com,hakeem54@hotmail.com,SUCCESS,2016-06-14 15:47:26
37114,farrell14@hotmail.com,frankieking@huel.org,FAIL,2016-06-11 20:10:23
37115,ppagac@morissette-schuster.com,josh08@hotmail.com,SUCCESS,2016-06-04 09:00:45
37116,aretha47@hotmail.com,helleralver@pfeffer.com,SUCCESS,2016-06-02 12:05:43
37117,agreenfelder@greenholt.net,rempelludie@moen.biz,SUCCESS,2016-06-14 22:14:08
37118,brussel@brakus-luettgen.info,boganemilio@gmail.com,SUCCESS,2016-06-05 00:28:18
37119,kbogisich@hirthe.info,roreilly@yahoo.com,SUCCESS,2016-06-04 15:05:59
37120,lweissnat@fadel.com,mikel54@emard.com,SUCCESS,2016-06-17 05:07:14
37121,christal75@upton.com,cleon46@hotmail.com,SUCCESS,2016-06-07 18:05:20
37122,babyboykonopelski@yahoo.com,gaylordcain@donnelly-pacocha.com,SUCCESS,2016-06-11 02:06:04
37123,qhoeger@leuschke.net,turnernellie@hotmail.com,SUCCESS,2016-06-17 08:27:50
37124,anyaraynor@littel-walter.biz,ubailey@labadie.com,FAIL,2016-06-12 09:49:46
37125,lennie99@green.com,davisoakley@flatley-gaylord.org,SUCCESS,2016-06-14 19:02:39
37126,cartwrightetter@yahoo.com,judgebartell@hotmail.com,SUCCESS,2016-06-12 16:41:39
37127,lon13@yahoo.com,johanawelch@yahoo.com,FAIL,2016-06-19 18:25:07
37128,atharaynor@hammes.com,lubowitzpedro@gmail.com,SUCCESS,2016-06-05 00:46:10
37129,melaniethompson@hotmail.com,wizaleopold@gleason-kling.net,SUCCESS,2016-06-12 00:10:38
37130,marina68@olson-orn.com,cobyzemlak@kuphal.biz,SUCCESS,2016-06-12 20:13:49
37131,samara25@rodriguez.com,qmohr@jaskolski-doyle.info,SUCCESS,2016-06-08 15:46:51
37132,harriet85@nolan.com,link24@zulauf.net,SUCCESS,2016-06-18 19:04:58
37133,ppagac@morissette-schuster.com,albina44@lang.com,SUCCESS,2016-06-11 15:34:40
37134,ulowe@yahoo.com,amoen@klein.com,SUCCESS,2016-06-05 11:32:44
37135,fweber@hotmail.com,aborer@mante-breitenberg.com,SUCCESS,2016-06-14 09:34:24
37136,ramonbailey@reinger.net,collinbode@krajcik.net,SUCCESS,2016-06-17 09:05:57
37137,greengenaro@yahoo.com,ghilll@barton-heaney.com,SUCCESS,2016-06-21 04:03:47
37138,jaylin43@hotmail.com,toytaina@stamm-walsh.org,SUCCESS,2016-06-08 19:28:15
37139,jere30@yahoo.com,nterry@hotmail.com,SUCCESS,2016-06-14 22:49:55
37140,agreenfelder@greenholt.net,loula44@von-kuhic.biz,SUCCESS,2016-06-20 14:50:12
37141,harrishoeger@hotmail.com,stephenward@gmail.com,SUCCESS,2016-06-13 14:14:18
37142,randolfnienow@yahoo.com,joshuapowlowski@hotmail.com,FAIL,2016-06-15 14:49:13
37143,christal75@upton.com,irving25@hotmail.com,SUCCESS,2016-06-14 05:00:17
37144,trompemile@feest.info,cindynader@yahoo.com,SUCCESS,2016-06-17 15:32:43
37145,smith82@bins.com,alene09@lynch-bosco.biz,SUCCESS,2016-06-20 07:29:01
37146,domenico69@tromp.net,emilio29@considine.org,SUCCESS,2016-06-15 04:56:36
37147,kianakshlerin@yahoo.com,ubrekke@gmail.com,SUCCESS,2016-06-15 19:49:57
37148,daredevyn@yahoo.com,donavan56@pacocha-medhurst.com,SUCCESS,2016-06-05 09:32:10
37149,fadelshellie@hotmail.com,considinewilda@damore.com,SUCCESS,2016-06-20 08:36:59
37150,dulciefranecki@gerlach.com,karlie34@gmail.com,SUCCESS,2016-06-03 12:45:55
37151,botsfordlavada@gmail.com,huldah29@gmail.com,SUCCESS,2016-06-12 09:22:55
37152,beulahryan@vandervort-christiansen.com,ambershamill@hotmail.com,FAIL,2016-06-12 03:05:39
37153,iwiegand@kuhic.com,bharber@hotmail.com,FAIL,2016-06-20 03:09:02
37154,zharber@yahoo.com,hsatterfield@gmail.com,SUCCESS,2016-06-02 00:31:07
37155,bcollier@thiel-hammes.biz,llarson@gmail.com,SUCCESS,2016-06-05 17:34:29
37156,jaleesalehner@hotmail.com,lmckenzie@borer.com,SUCCESS,2016-06-11 23:08:13
37157,mills15@yahoo.com,marquardtelena@gerlach-jast.com,SUCCESS,2016-06-04 18:18:48
37158,greengenaro@yahoo.com,jmaggio@buckridge.net,SUCCESS,2016-06-10 02:29:06
37159,rosamond31@donnelly.com,cinnamon39@waelchi.com,SUCCESS,2016-06-14 02:12:16
37160,agreenfelder@greenholt.net,bennielesch@gmail.com,SUCCESS,2016-06-05 18:22:04
37161,robertsvaughn@collins-leffler.com,kbruen@gmail.com,SUCCESS,2016-06-03 20:34:56
37162,schaeferkamari@hotmail.com,cturner@yahoo.com,SUCCESS,2016-06-15 01:31:46
37163,skeeling@homenick.com,friesenmalaya@carroll.com,FAIL,2016-06-03 17:55:40
37164,sharakovacek@reinger.org,kutchnohely@hotmail.com,SUCCESS,2016-06-06 16:11:33
37165,samara25@rodriguez.com,nsauer@yahoo.com,SUCCESS,2016-06-11 14:55:55
37166,karis05@gmail.com,yberge@hotmail.com,SUCCESS,2016-06-10 20:00:54
37167,weissnatverda@price.com,unikolaus@oconnell.com,SUCCESS,2016-06-06 22:09:12
37168,delbertjerde@abbott.biz,valorie85@bahringer.net,FAIL,2016-06-19 21:15:05
37169,xbrown@gmail.com,aoconner@quitzon.com,FAIL,2016-06-05 11:15:07
37170,ghessel@hotmail.com,wehnerdwight@cormier.org,SUCCESS,2016-06-15 19:20:58
37171,hmann@yahoo.com,nathenrunte@yahoo.com,SUCCESS,2016-06-02 02:08:27
37172,candidafisher@kling.com,ccollins@gmail.com,FAIL,2016-06-05 19:58:56
37173,hodkiewiczrowan@yundt.org,ugleichner@yahoo.com,FAIL,2016-06-18 13:06:01
37174,aretha47@hotmail.com,jhammes@mohr.com,FAIL,2016-06-09 13:14:36
37175,zharber@yahoo.com,zonawaelchi@reynolds.net,SUCCESS,2016-06-10 10:02:03
37176,kutchtilman@gmail.com,kelley15@gmail.com,FAIL,2016-06-05 16:06:22
37177,jazmin18@windler.com,xkohler@littel.com,SUCCESS,2016-06-21 04:14:15
37178,vwill@yahoo.com,skoss@yahoo.com,FAIL,2016-06-04 01:52:43
37179,loring24@gmail.com,maximo75@berge.com,SUCCESS,2016-06-07 04:40:57
37180,iwiegand@kuhic.com,emurazik@grant.com,SUCCESS,2016-06-06 11:04:11
37181,kutchtilman@gmail.com,oschuppe@schaefer.com,SUCCESS,2016-06-13 09:27:01
37182,butler40@yahoo.com,ansley23@bosco.com,FAIL,2016-06-05 17:20:28
37183,flatleydonnie@howell.info,ismael52@hotmail.com,SUCCESS,2016-06-02 19:16:30
37184,ispencer@gmail.com,zschumm@gmail.com,SUCCESS,2016-06-03 05:07:08
37185,zbrown@yahoo.com,qcorwin@ankunding.com,SUCCESS,2016-06-13 13:37:26
37186,trinityboehm@yahoo.com,tammikuhn@cronin-schoen.info,SUCCESS,2016-06-19 00:29:57
37187,purdyevans@gmail.com,parkeradalynn@yahoo.com,SUCCESS,2016-06-08 16:36:33
37188,kimberlymann@yahoo.com,ozboncak@yahoo.com,SUCCESS,2016-06-18 10:34:02
37189,orange53@gmail.com,zettadenesik@breitenberg.com,SUCCESS,2016-06-03 05:50:58
37190,ijacobs@wisozk.biz,leuschkepierre@maggio.com,SUCCESS,2016-06-06 08:55:10
37191,bergstromhilmer@hotmail.com,fthiel@hotmail.com,SUCCESS,2016-06-07 11:12:17
37192,litzyadams@yahoo.com,niko38@upton.biz,SUCCESS,2016-06-02 03:47:33
37193,mozelle31@nicolas.com,vicentefritsch@gmail.com,FAIL,2016-06-02 14:06:49
37194,paucekthedore@hotmail.com,louisdare@hotmail.com,SUCCESS,2016-06-05 08:47:25
37195,sherrill21@dooley.info,rbrekke@hotmail.com,SUCCESS,2016-06-08 07:07:19
37196,huldahtowne@turner.com,hayesvic@gmail.com,SUCCESS,2016-06-11 08:29:36
37197,hfunk@gmail.com,joeymckenzie@legros.org,FAIL,2016-06-14 06:39:37
37198,qhoeger@leuschke.net,abshiredejon@pfeffer.com,SUCCESS,2016-06-10 00:01:20
37199,lenastark@schaefer-hilll.com,patrica53@eichmann.com,FAIL,2016-06-17 16:15:31
37200,robertsvaughn@collins-leffler.com,nilawill@corwin.biz,SUCCESS,2016-06-07 07:01:49
37201,winifred10@bosco-haag.com,schowalterkennedi@morissette.com,SUCCESS,2016-06-19 22:22:17
37202,corwinsadie@bergstrom-windler.com,charley03@yahoo.com,SUCCESS,2016-06-11 00:34:05
37203,spollich@robel.com,karsyn88@yahoo.com,SUCCESS,2016-06-04 16:17:37
37204,collinsflint@yahoo.com,deneen93@hotmail.com,FAIL,2016-06-09 20:11:01
37205,mbeer@mante-halvorson.com,fspinka@schultz.com,SUCCESS,2016-06-05 02:42:01
37206,nancy46@gmail.com,rodriguezshanta@batz.info,SUCCESS,2016-06-17 02:59:12
37207,nancy46@gmail.com,thompsoncasimer@bednar.com,SUCCESS,2016-06-04 00:37:54
37208,atha40@lindgren.org,schillercathern@gmail.com,SUCCESS,2016-06-17 18:00:33
37209,nancy46@gmail.com,tariq24@kozey.com,SUCCESS,2016-06-15 14:57:47
37210,clemmie94@gmail.com,ukub@yahoo.com,SUCCESS,2016-06-06 13:07:59
37211,stephanspencer@yahoo.com,starleffler@hotmail.com,SUCCESS,2016-06-09 10:31:44
37212,collinsflint@yahoo.com,usmitham@goodwin.com,FAIL,2016-06-06 10:40:35
37213,oberbrunnerraekwon@hotmail.com,issac72@hotmail.com,FAIL,2016-06-07 05:15:14
37214,arutherford@yahoo.com,danielettie@considine.com,SUCCESS,2016-06-02 11:37:22
37215,sswift@hotmail.com,floriangleichner@gmail.com,FAIL,2016-06-09 07:37:17
37216,harrishoeger@hotmail.com,beierchaka@yundt.com,SUCCESS,2016-06-07 11:21:10
37217,bertrandmccullough@schneider.biz,twiegand@hotmail.com,SUCCESS,2016-06-09 06:32:10
37218,botsfordsuzette@dach.com,augustinaorn@hamill.net,SUCCESS,2016-06-02 10:07:33
37219,litzyadams@yahoo.com,eurasporer@sauer-schmidt.com,SUCCESS,2016-06-13 22:24:13
37220,tmcdermott@stoltenberg-collier.com,ladarius10@gmail.com,FAIL,2016-06-01 23:12:46
37221,malik87@howell.com,asauer@yahoo.com,SUCCESS,2016-06-15 01:00:43
37222,shieldsora@yahoo.com,boscogia@kling-huel.com,SUCCESS,2016-06-09 06:53:02
37223,bradtketito@vonrueden.com,lashandalindgren@gmail.com,SUCCESS,2016-06-19 17:00:05
37224,irven29@gmail.com,dgorczany@yahoo.com,SUCCESS,2016-06-10 19:40:01
37225,melaniethompson@hotmail.com,monahanbrice@hotmail.com,SUCCESS,2016-06-19 13:32:33
37226,harriskinley@mckenzie-predovic.org,bauchkloe@hotmail.com,SUCCESS,2016-06-14 00:49:44
37227,ghessel@hotmail.com,harmon11@gmail.com,SUCCESS,2016-06-14 00:26:00
37228,jerdebrynlee@hotmail.com,fhills@yahoo.com,SUCCESS,2016-06-16 02:03:25
37229,christin15@gmail.com,dickijaylynn@kirlin.com,SUCCESS,2016-06-07 16:00:29
37230,loraynebashirian@hotmail.com,daroldcrona@yundt-tremblay.org,SUCCESS,2016-06-03 14:00:07
37231,dillon62@franecki.com,ancel70@hotmail.com,SUCCESS,2016-06-17 16:51:19
37232,farrell14@hotmail.com,larsonjeana@moen.com,SUCCESS,2016-06-04 09:47:51
37233,jerdebrynlee@hotmail.com,kylie12@hotmail.com,SUCCESS,2016-06-13 18:39:09
37234,nblock@brown.org,thompsonbreanna@gmail.com,SUCCESS,2016-06-11 16:24:18
37235,merrivonrueden@gmail.com,umayer@kihn.com,SUCCESS,2016-06-15 10:44:35
37236,lorenzarutherford@yahoo.com,shawndapouros@yahoo.com,SUCCESS,2016-06-12 14:09:06
37237,strackealene@hotmail.com,madisyn72@yahoo.com,FAIL,2016-06-06 04:26:51
37238,rippinwilliam@gmail.com,pricerenner@bosco.com,SUCCESS,2016-06-08 08:42:30
37239,beulahryan@vandervort-christiansen.com,tankunding@yahoo.com,SUCCESS,2016-06-06 21:51:44
37240,luverneyundt@kozey.com,stephenrohan@hotmail.com,SUCCESS,2016-06-11 04:46:26
37241,kuvalisjeryl@yahoo.com,lisette76@collins.com,SUCCESS,2016-06-19 17:53:06
37242,danwilliamson@bechtelar.com,krajcikmargot@hotmail.com,SUCCESS,2016-06-10 18:12:42
37243,reatha86@hotmail.com,mantekipp@zulauf-klein.com,SUCCESS,2016-06-14 23:55:33
37244,annemarie88@gmail.com,anferneeschowalter@hotmail.com,SUCCESS,2016-06-17 13:25:47
37245,russelzada@gmail.com,gerholdlone@hotmail.com,SUCCESS,2016-06-16 17:45:37
37246,anolan@altenwerth.com,bdietrich@kerluke.org,SUCCESS,2016-06-17 00:21:34
37247,rodrickkerluke@gmail.com,madeline81@gmail.com,SUCCESS,2016-06-09 14:57:33
37248,cherish02@bayer.com,lschoen@yahoo.com,SUCCESS,2016-06-03 07:06:16
37249,okunevarenada@cummings-bahringer.com,crockettwalter@yahoo.com,FAIL,2016-06-05 08:05:06
37250,birdieharris@gmail.com,aceygottlieb@christiansen.org,SUCCESS,2016-06-06 16:28:47
37251,santana79@hotmail.com,bmurphy@balistreri-kovacek.com,SUCCESS,2016-06-10 06:17:36
37252,maebell03@yahoo.com,imedhurst@bernier.org,FAIL,2016-06-17 03:49:34
37253,wardell82@sawayn.com,markus46@mertz.com,SUCCESS,2016-06-04 12:03:09
37254,agaylord@yahoo.com,lulie37@gmail.com,SUCCESS,2016-06-03 14:22:13
37255,dyan19@hyatt.com,gmohr@gmail.com,SUCCESS,2016-06-09 23:57:27
37256,randolfnienow@yahoo.com,hezziekris@gislason-rolfson.com,SUCCESS,2016-06-07 00:39:13
37257,ewill@hotmail.com,darwynbeier@gutkowski-stamm.com,FAIL,2016-06-02 05:01:23
37258,loraynebashirian@hotmail.com,laverne26@fahey.com,SUCCESS,2016-06-18 07:44:35
37259,derrellmcdermott@hotmail.com,hunter73@keeling.com,SUCCESS,2016-06-15 19:36:38
37260,hardy18@gmail.com,muellergail@lindgren-hilll.com,SUCCESS,2016-06-11 00:10:39
37261,birdieharris@gmail.com,deanaschoen@yahoo.com,SUCCESS,2016-06-07 14:45:26
37262,nancy46@gmail.com,dkeebler@gmail.com,SUCCESS,2016-06-04 12:15:03
37263,paucekthedore@hotmail.com,newell84@gmail.com,SUCCESS,2016-06-16 10:40:55
37264,link15@hayes.org,stanfordnolan@fay.com,SUCCESS,2016-06-04 14:20:53
37265,ywest@stiedemann.com,deshaun58@swaniawski-kuhn.com,SUCCESS,2016-06-20 17:56:23
37266,brussel@brakus-luettgen.info,westhubert@ullrich-gutmann.biz,FAIL,2016-06-12 20:23:54
37267,kimberlymann@yahoo.com,natalia33@yahoo.com,SUCCESS,2016-06-20 21:05:59
37268,kossgussie@mcclure.org,evia73@lowe.biz,SUCCESS,2016-06-07 16:15:32
37269,rhills@mcglynn.com,evanheidenreich@wolff.org,SUCCESS,2016-06-11 05:04:15
37270,tdenesik@welch.com,abernathyleonora@tillman-sipes.com,SUCCESS,2016-06-12 20:38:35
37271,jaylin43@hotmail.com,enricostracke@mcglynn.com,SUCCESS,2016-06-18 23:51:56
37272,vhoeger@jakubowski.com,parkeranya@hotmail.com,SUCCESS,2016-06-19 09:43:44
37273,karis05@gmail.com,whuels@yahoo.com,FAIL,2016-06-14 02:49:35
37274,brussel@brakus-luettgen.info,bristol22@yahoo.com,SUCCESS,2016-06-11 23:22:21
37275,parisianafton@hotmail.com,predoviczhane@reynolds.com,SUCCESS,2016-06-06 09:35:10
37276,rodriguezjohana@hotmail.com,jaylahveum@keeling.net,FAIL,2016-06-07 01:23:57
37277,ciarramayer@keebler-howe.com,hegmannvirginia@predovic-littel.com,SUCCESS,2016-06-20 15:07:41
37278,ricardo73@gmail.com,xmaggio@grimes.com,SUCCESS,2016-06-03 04:16:14
37279,cathiegottlieb@rath.info,enadare@oconnell.com,SUCCESS,2016-06-09 08:30:34
37280,walshtyler@green-stark.org,hrau@gmail.com,SUCCESS,2016-06-08 07:29:26
37281,wuckertsheryll@gmail.com,ubartoletti@hotmail.com,SUCCESS,2016-06-11 00:59:05
37282,gabedaugherty@yahoo.com,edmondbeatty@yahoo.com,SUCCESS,2016-06-10 03:17:36
37283,stiedemannmearl@yahoo.com,lednerclark@hotmail.com,SUCCESS,2016-06-14 13:44:04
37284,sloane56@gmail.com,ddibbert@hotmail.com,SUCCESS,2016-06-12 22:44:01
37285,aretha47@hotmail.com,iwhite@anderson.com,SUCCESS,2016-06-04 22:39:41
37286,cartwrightetter@yahoo.com,hlind@okuneva-jenkins.com,SUCCESS,2016-06-19 22:41:33
37287,lennie99@green.com,ashli28@hotmail.com,SUCCESS,2016-06-06 18:13:31
37288,sherrill21@dooley.info,ckub@gottlieb.net,SUCCESS,2016-06-09 13:14:56
37289,jmuller@yahoo.com,pwilkinson@kutch.biz,SUCCESS,2016-06-03 20:14:18
37290,amadoprice@hotmail.com,lilia28@yahoo.com,SUCCESS,2016-06-17 04:54:21
37291,danwilliamson@bechtelar.com,emcdermott@hotmail.com,FAIL,2016-06-11 12:11:38
37292,preichel@gmail.com,martpagac@crona.com,SUCCESS,2016-06-09 17:38:01
37293,gottliebcandida@treutel.net,manteoswald@gmail.com,SUCCESS,2016-06-15 16:22:01
37294,maebell03@yahoo.com,carly72@lynch.com,SUCCESS,2016-06-11 10:53:52
37295,reubenwillms@purdy-keeling.com,mantelucky@hotmail.com,SUCCESS,2016-06-13 02:54:51
37296,parisianafton@hotmail.com,santana42@glover.com,SUCCESS,2016-06-10 12:48:18
37297,sherrill21@dooley.info,torpwinford@ferry.com,SUCCESS,2016-06-01 16:09:34
37298,loring24@gmail.com,eulah45@kovacek-jacobson.com,SUCCESS,2016-06-11 05:48:43
37299,aluettgen@cartwright.com,lydialedner@heller.com,SUCCESS,2016-06-01 19:47:51
37300,ofahey@hotmail.com,wizaleopold@gleason-kling.net,SUCCESS,2016-06-06 18:38:27
37301,deshawn09@hotmail.com,haleybrenna@gmail.com,SUCCESS,2016-06-04 12:59:45
37302,cartwrightetter@yahoo.com,qmurphy@koch-wunsch.com,FAIL,2016-06-14 05:06:01
37303,beulahryan@vandervort-christiansen.com,marleighmertz@yahoo.com,SUCCESS,2016-06-16 13:53:04
37304,sswift@hotmail.com,jsanford@gmail.com,SUCCESS,2016-06-20 04:25:48
37305,hlowe@yahoo.com,cleon46@hotmail.com,SUCCESS,2016-06-12 13:39:15
37306,zboncakoda@yahoo.com,nterry@yost-bartell.com,SUCCESS,2016-06-06 18:04:31
37307,jovannyaufderhar@hotmail.com,hoegerclem@hotmail.com,SUCCESS,2016-06-02 13:15:16
37308,goodwingorge@yahoo.com,rosco87@hotmail.com,SUCCESS,2016-06-19 10:01:48
37309,atha40@lindgren.org,timmothykuvalis@vandervort-hermiston.com,SUCCESS,2016-06-10 14:31:34
37310,albertomorissette@yahoo.com,rtromp@zulauf.info,SUCCESS,2016-06-17 20:13:25
37311,bjacobs@klocko-hammes.org,charlsiebeer@yahoo.com,SUCCESS,2016-06-03 19:43:17
37312,konopelskiangel@walker.org,sedrickullrich@yahoo.com,SUCCESS,2016-06-08 06:02:40
37313,alphonsleannon@gmail.com,lawrance51@kozey.info,SUCCESS,2016-06-18 01:15:56
37314,leannonmontana@ziemann-roberts.com,fadelleticia@schmidt.com,FAIL,2016-06-07 18:40:58
37315,gayleeichmann@hudson-lakin.biz,damorekinte@gmail.com,SUCCESS,2016-06-11 14:04:06
37316,ciarramayer@keebler-howe.com,jadon02@gmail.com,SUCCESS,2016-06-11 07:26:38
37317,gottliebmonika@upton-oconner.com,monahanrodger@hotmail.com,FAIL,2016-06-20 09:48:27
37318,gravesolson@bauch.com,joshuatowne@herzog-upton.com,SUCCESS,2016-06-12 22:48:27
37319,twunsch@gmail.com,ehyatt@gmail.com,SUCCESS,2016-06-13 21:32:18
37320,merrivonrueden@gmail.com,gaylordfriesen@dooley.net,SUCCESS,2016-06-05 21:49:55
37321,gislasonshelby@walsh.net,ryanhermann@hotmail.com,SUCCESS,2016-06-05 15:08:29
37322,nienowcaptain@price.com,iswift@feest.info,SUCCESS,2016-06-17 08:15:28
37323,kadencruickshank@yahoo.com,jacobsgaither@yahoo.com,SUCCESS,2016-06-05 09:58:57
37324,walshbyrd@gmail.com,cfeeney@gmail.com,SUCCESS,2016-06-12 18:00:04
37325,goodwingorge@yahoo.com,ggleichner@hotmail.com,SUCCESS,2016-06-18 21:53:15
37326,vanesa72@hotmail.com,lockmanwendy@feil-bins.info,SUCCESS,2016-06-10 15:54:11
37327,archferry@lehner.com,avonrueden@wolff.net,SUCCESS,2016-06-08 01:03:16
37328,gail35@baumbach.net,liliekoch@yahoo.com,SUCCESS,2016-06-13 15:03:38
37329,murphykathie@gmail.com,dionicioprice@marks.info,SUCCESS,2016-06-10 01:36:40
